Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000120526.8	NUDCD1	protein_coding	0.158791852	7.601307295	0.141651567	0.385407845	0.007992424	0	2530	3123	2784	2083	2669	3140	3061	2616	2243	2483	3501	3418
ENSG00000108506.9	INTS2	protein_coding	-0.167090892	6.855851362	0.141650412	0.385407845	0.008113002	0	4060	4946	5077	794	1112	1282	937	813	782	636	1030	991
ENSG00000178971.11	CTC1	protein_coding	-0.231810651	3.715646463	0.1416879	0.385432755	0.010894854	0	228	341	348	138	224	216	159	146	134	122	194	109
ENSG00000145882.8	PCYOX1L	protein_coding	0.234155529	3.95545336	0.141747724	0.385529578	0.011361741	0	340	584	496	112	146	172	147	158	146	154	245	150
ENSG00000148120.12	C9orf3	protein_coding	0.137644907	6.504258836	0.141930964	0.385830098	0.005653151	0	425	598	564	1304	1718	1880	1878	1574	1401	1116	1588	1180
ENSG00000143977.11	SNRPG	protein_coding	0.17157565	5.270508894	0.141985987	0.385913742	0.00754961	0	661	831	744	412	551	520	575	485	448	459	604	518
ENSG00000143416.18	SELENBP1	protein_coding	-0.250155988	4.435971932	0.142170989	0.385981536	0.016678697	0	481	850	756	226	364	281	246	203	209	131	198	100
ENSG00000119820.8	YIPF4	protein_coding	-0.178305488	6.241056678	0.142082553	0.385981536	0.009519592	0	1206	1405	1331	892	1312	1357	977	896	927	730	1177	1122
ENSG00000172765.14	TMCC1	protein_coding	0.211831238	4.538502113	0.142268222	0.385981536	0.008672264	0	798	1007	1098	160	174	202	213	179	169	114	177	158
ENSG00000070159.11	PTPN3	protein_coding	-0.161688706	5.638508463	0.142257664	0.385981536	0.006807698	0	1187	1482	1583	500	659	684	537	468	474	421	613	557
ENSG00000213593.7	TMX2	protein_coding	0.138161284	6.474021229	0.142236246	0.385981536	0.005544109	0	647	863	821	1173	1401	1541	1529	1337	1224	1250	1791	1444
ENSG00000002330.11	BAD	protein_coding	0.322189715	6.050529944	0.142035426	0.385981536	0.033515128	0	340	984	688	836	1227	1098	1433	1236	909	852	1220	562
ENSG00000166130.12	IKBIP	protein_coding	0.186209288	7.120647351	0.142197632	0.385981536	0.011124677	0	485	528	509	1787	2288	2714	2513	2204	2190	1987	2679	3024
ENSG00000196405.10	EVL	protein_coding	-0.254416442	4.450434723	0.142124426	0.385981536	0.011595661	0	838	1127	1263	96	163	143	111	94	96	123	150	100
ENSG00000205544.3	TMEM256	protein_coding	0.344430609	3.624047435	0.142302036	0.385981536	0.03312806	0	139	375	207	139	184	191	214	206	167	127	153	79
ENSG00000169306.7	IL1RAPL1	protein_coding	0.202141938	3.630665592	0.142135265	0.385981536	0.009563004	0	0	0	0	161	253	261	241	232	218	170	298	211
ENSG00000163159.9	VPS72	protein_coding	0.15773815	6.245522494	0.142498902	0.386252135	0.007143276	0	1524	2427	2262	668	989	997	1019	889	747	722	1013	722
ENSG00000165355.7	FBXO33	protein_coding	-0.170864397	5.398604181	0.142478774	0.386252135	0.007762967	0	951	1139	1083	461	677	722	568	451	458	306	447	409
ENSG00000273749.2	CYFIP1	protein_coding	-0.130669847	7.440982229	0.142485898	0.386252135	0.005271046	0	2588	3859	3588	2118	2834	3087	2411	2103	2063	1806	2586	1946
ENSG00000056558.8	TRAF1	protein_coding	0.298387598	3.492787655	0.142570602	0.386328232	0.025272062	0	8	12	11	174	277	216	258	236	241	112	230	93
ENSG00000177971.8	IMP3	protein_coding	-0.166426746	5.90611137	0.142658959	0.386488455	0.007796861	0	1230	2094	1835	609	749	844	722	559	494	571	770	634
ENSG00000154447.12	SH3RF1	protein_coding	0.176208062	6.062944717	0.142726914	0.386606731	0.00937368	0	314	388	527	797	1005	1271	1222	953	938	1009	1517	1261
ENSG00000119777.16	TMEM214	protein_coding	-0.22476046	5.025349755	0.143040087	0.387389077	0.014299754	0	464	862	815	368	538	515	393	382	315	341	578	311
ENSG00000100417.9	PMM1	protein_coding	0.30205172	3.798991442	0.143106164	0.387502072	0.025622837	0	66	156	178	172	235	231	285	230	196	193	290	148
ENSG00000134138.17	MEIS2	protein_coding	-0.267039419	3.331728148	0.143180947	0.387588314	0.014873641	0	228	243	290	113	130	188	109	100	110	66	115	109
ENSG00000142002.14	DPP9	protein_coding	-0.203887799	6.951411506	0.143186733	0.387588314	0.013455142	0	441	876	832	1965	2830	2915	2121	2035	1820	1470	2334	1279
ENSG00000104442.7	ARMC1	protein_coding	0.145680682	6.92865471	0.143306147	0.38777961	0.006363257	0	2512	3074	3042	1108	1434	1635	1573	1334	1242	1317	1926	1769
ENSG00000088179.6	PTPN4	protein_coding	0.176577736	5.601384553	0.14333392	0.387788811	0.008475321	0	1127	1321	1272	433	562	623	620	550	474	496	651	653
ENSG00000214309.4	MBLAC1	protein_coding	-0.4226293	0.903816354	0.143380926	0.387832499	0.017022105	0	21	41	36	26	34	28	21	17	21	18	34	12
ENSG00000160226.13	C21orf2	protein_coding	-0.36895785	2.450767679	0.143398818	0.387832499	0.027241931	0	91	205	196	60	82	72	51	52	46	37	66	25
ENSG00000142089.13	IFITM3	protein_coding	0.241652045	6.220291602	0.143488725	0.388009706	0.018775191	0	419	709	763	868	1567	1196	1400	1276	1156	1022	1523	776
ENSG00000115993.9	TRAK2	protein_coding	0.1587382	6.472040337	0.143574398	0.388166826	0.00750609	0	1739	2088	2421	832	1113	1227	1116	1074	976	891	1299	1224
ENSG00000196507.8	TCEAL3	protein_coding	-0.182826646	4.438537375	0.143595622	0.388166826	0.007187244	0	304	405	382	244	339	405	282	251	243	266	399	287
ENSG00000171720.7	HDAC3	protein_coding	0.17663035	6.422766425	0.143629645	0.388192846	0.009597022	0	835	1449	1260	1005	1300	1369	1393	1302	1048	1167	1714	1052
ENSG00000075568.14	TMEM131	protein_coding	-0.208714723	5.611406015	0.143901061	0.388530424	0.013168777	0	888	839	1056	674	848	953	695	587	638	347	597	546
ENSG00000091127.11	PUS7	protein_coding	-0.19707331	5.972512185	0.143868624	0.388530424	0.011336626	0	1685	1893	1729	587	681	935	588	568	557	640	815	809
ENSG00000120158.9	RCL1	protein_coding	0.236860517	4.268800929	0.143877172	0.388530424	0.012249782	0	520	745	685	150	170	206	216	196	148	169	244	136
ENSG00000119314.13	PTBP3	protein_coding	0.163144264	8.115987855	0.143863159	0.388530424	0.008609212	0	6362	6667	7319	2362	2980	3498	3289	2808	2777	3151	4549	4291
ENSG00000187954.10	CYHR1	protein_coding	-0.257207506	5.053708283	0.143934764	0.388555486	0.019399294	0	581	1244	1071	355	477	493	360	333	302	296	449	219
ENSG00000089063.12	TMEM230	protein_coding	0.149725381	6.522273048	0.143991166	0.388641805	0.006814597	0	846	1135	946	1108	1531	1632	1583	1479	1189	1231	1702	1317
ENSG00000105258.6	POLR2I	protein_coding	0.217921206	5.493562557	0.144216017	0.389116678	0.014149609	0	596	1177	1116	422	624	633	668	601	482	552	759	469
ENSG00000189362.9	TMEM194B	protein_coding	0.203127085	3.757679595	0.144436463	0.389579346	0.008495782	0	161	196	236	143	188	220	215	167	186	171	253	205
ENSG00000141198.11	TOM1L1	protein_coding	0.177590642	6.479563665	0.144414986	0.389579346	0.009422537	0	3225	3747	3303	530	925	874	865	791	685	574	835	710
ENSG00000198668.8	CALM1	protein_coding	0.138877795	9.572118074	0.144544847	0.389673512	0.006412314	0	13794	16920	17032	7777	9925	11474	10980	9106	8766	7979	11490	10724
ENSG00000185753.10	CXorf38	protein_coding	0.166164652	5.323709007	0.144523894	0.389673512	0.007419098	0	687	858	754	458	631	605	636	529	544	387	544	444
ENSG00000214078.9	CPNE1	protein_coding	0.179887373	7.145361739	0.144694336	0.390010433	0.010508597	0	587	973	738	1981	2786	2687	2889	2502	2212	1803	2923	1646
ENSG00000116171.14	SCP2	protein_coding	0.180201373	7.082700959	0.144889935	0.390361589	0.010516069	0	1348	1421	1541	1593	2397	2341	2306	2067	2028	1571	2153	2316
ENSG00000198887.8	SMC5	protein_coding	-0.231918801	6.549090298	0.144915098	0.390361589	0.017283092	0	1162	1133	1182	1072	1580	1886	1191	1061	1160	1103	1652	1937
ENSG00000058335.13	RASGRF1	protein_coding	-0.466386173	1.730556127	0.144849383	0.390361589	0.053537847	0	1	0	0	46	100	111	62	32	68	35	70	26
ENSG00000148848.12	ADAM12	protein_coding	0.368012836	0.566617303	0.144970821	0.390424972	0.006178247	0	1	2	3	25	27	29	33	29	32	13	23	17
ENSG00000169604.17	ANTXR1	protein_coding	-0.197754477	5.007869996	0.145090513	0.390564123	0.01126744	0	163	173	182	498	717	676	531	444	501	364	592	557
ENSG00000132254.10	ARFIP2	protein_coding	0.191318823	6.1606214	0.145059717	0.390564123	0.011436042	0	678	1315	1089	827	1244	1186	1256	1119	960	801	1274	762
ENSG00000132470.11	ITGB4	protein_coding	-0.240666499	7.713626489	0.14509613	0.390564123	0.019256312	0	2276	4744	4797	2934	4087	4047	2876	2730	2764	1831	3099	1520
ENSG00000108349.12	CASC3	protein_coding	-0.139833915	6.21245212	0.145148508	0.390639023	0.005677368	0	643	844	807	990	1322	1481	1114	1040	927	990	1456	1076
ENSG00000160691.16	SHC1	protein_coding	0.185896919	6.745378432	0.14519657	0.390702287	0.011133972	0	489	920	841	1505	2019	2067	2183	1831	1713	1309	2079	1174
ENSG00000163479.11	SSR2	protein_coding	0.159477913	8.025244988	0.145342362	0.390710676	0.008370044	0	2213	3722	3315	3149	4649	4349	4578	4036	3571	3426	4699	3145
ENSG00000111684.8	LPCAT3	protein_coding	-0.184898215	5.069420404	0.145347024	0.390710676	0.009657401	0	312	473	482	479	667	745	580	461	449	363	511	314
ENSG00000100479.10	POLE2	protein_coding	0.170566797	5.866298378	0.145294295	0.390710676	0.008630121	0	542	617	554	711	861	1050	989	911	753	802	1112	995
ENSG00000185090.12	MANEAL	protein_coding	-0.239895694	4.471142376	0.1453828	0.390740833	0.014003765	0	553	1099	1052	192	207	244	184	148	160	118	183	137
ENSG00000106780.8	MEGF9	protein_coding	-0.189098663	5.760366922	0.145594623	0.391190838	0.010512329	0	1272	1337	1604	604	858	867	632	604	588	362	605	552
ENSG00000140157.12	NIPA2	protein_coding	0.131754073	7.296136557	0.145673164	0.391190838	0.005438515	0	1678	2318	2158	1895	2299	2747	2479	2258	2089	1961	2850	2386
ENSG00000103257.6	SLC7A5	protein_coding	0.269173547	7.936827727	0.145660855	0.391190838	0.024290868	0	1546	3306	3231	3138	3697	4293	4188	4088	3774	3114	5499	2302
ENSG00000134508.10	CABLES1	protein_coding	-0.170556209	4.755859134	0.145602212	0.391190838	0.007589481	0	378	568	502	407	468	564	458	359	338	212	296	231
ENSG00000099889.11	ARVCF	protein_coding	-0.486955884	2.285865666	0.145656576	0.391190838	0.024789239	0	151	317	293	18	37	23	23	15	12	8	10	12
ENSG00000105825.9	TFPI2	protein_coding	0.204767866	5.117267121	0.145794492	0.391384539	0.01208354	0	93	97	129	426	439	631	550	532	467	660	854	817
ENSG00000241468.5	ATP5J2	protein_coding	0.17891676	5.973749992	0.145868759	0.391385805	0.009606177	0	918	1553	1337	622	892	952	990	819	697	718	1091	661
ENSG00000167202.9	TBC1D2B	protein_coding	-0.187574842	5.124244238	0.145864856	0.391385805	0.00988551	0	510	738	692	478	492	659	497	379	416	355	580	386
ENSG00000146574.13	CCZ1B	protein_coding	0.218065682	4.196829391	0.145974138	0.391602515	0.011260593	0	385	464	419	198	241	249	255	267	200	173	207	205
ENSG00000188641.10	DPYD	protein_coding	0.14330395	7.38681683	0.146034103	0.391631319	0.006643501	0	178	216	191	2348	3103	3446	3212	2870	2719	2413	3406	3213
ENSG00000185499.14	MUC1	protein_coding	-0.560485758	0.505070309	0.146032102	0.391631319	0.019700827	0	27	60	55	15	15	11	9	6	10	6	10	9
ENSG00000273611.2	ZNHIT3	protein_coding	0.156291406	5.427367704	0.146173647	0.391939483	0.006624079	0	517	775	656	539	722	721	772	658	563	439	651	499
ENSG00000035499.10	DEPDC1B	protein_coding	0.166871471	5.89576393	0.146282041	0.392142132	0.008137765	0	776	965	1048	632	750	997	936	773	690	781	1045	978
ENSG00000106868.14	SUSD1	protein_coding	0.164136578	4.979228445	0.146298516	0.392142132	0.007183408	0	200	254	246	421	548	598	559	512	502	390	563	519
ENSG00000103811.13	CTSH	protein_coding	0.197314101	5.628330877	0.14659622	0.392807756	0.009824223	0	1971	3081	2325	227	324	332	340	306	262	226	301	196
ENSG00000136925.12	TSTD2	protein_coding	0.169627043	5.129656165	0.146897038	0.393348833	0.007689196	0	466	683	703	371	549	528	531	496	432	391	613	412
ENSG00000167770.9	OTUB1	protein_coding	0.210263361	5.869861253	0.1468905	0.393348833	0.013756989	0	736	1294	1295	623	900	875	993	815	692	681	969	541
ENSG00000170373.6	CST1	protein_coding	-0.51227801	1.865934731	0.146925557	0.393358999	0.072837411	0	0	0	0	68	136	38	58	54	43	62	85	55
ENSG00000197808.9	ZNF461	protein_coding	0.307389372	2.473680101	0.147026373	0.393496488	0.017674981	0	110	127	149	50	64	84	63	66	88	38	72	61
ENSG00000100100.10	PIK3IP1	protein_coding	-0.33525749	2.466179409	0.147018401	0.393496488	0.018663741	0	150	238	185	44	96	68	57	45	45	13	38	24
ENSG00000143919.12	CAMKMT	protein_coding	0.267750459	2.599983349	0.147053404	0.393502644	0.00949575	0	121	146	131	49	61	92	77	72	68	67	95	80
ENSG00000163545.7	NUAK2	protein_coding	0.330390715	2.682181154	0.147104128	0.39352941	0.02336052	0	49	77	86	61	88	72	79	86	84	116	204	90
ENSG00000109381.17	ELF2	protein_coding	0.159007218	6.061188626	0.147236539	0.39352941	0.007463595	0	1101	1342	1260	698	1010	976	1019	904	770	749	999	942
ENSG00000112763.13	BTN2A1	protein_coding	-0.165613663	4.875799523	0.147186847	0.39352941	0.007083217	0	215	285	317	409	586	610	475	400	405	378	497	429
ENSG00000106031.6	HOXA13	protein_coding	0.417739136	0.667575264	0.147231049	0.39352941	0.011294676	0	11	20	19	26	18	23	29	28	24	17	21	19
ENSG00000171823.6	FBXL14	protein_coding	-0.357182724	3.245984611	0.147182423	0.39352941	0.035381757	0	93	254	216	132	169	194	128	123	96	103	120	55
ENSG00000100554.9	ATP6V1D	protein_coding	0.137667176	7.264197195	0.147346858	0.393559821	0.006029547	0	1438	1874	1705	1820	2416	2599	2506	2192	2052	2056	2876	2685
ENSG00000186395.6	KRT10	protein_coding	0.204496494	4.331131507	0.147285846	0.393559821	0.010456245	0	226	247	259	239	294	331	363	293	244	231	399	333
ENSG00000105135.13	ILVBL	protein_coding	0.271690117	5.920149445	0.147337767	0.393559821	0.024001876	0	576	1329	1224	743	917	997	1163	947	798	595	1012	454
ENSG00000242485.3	MRPL20	protein_coding	0.151474306	5.865768691	0.147489755	0.393743204	0.006240828	0	1093	1673	1641	561	670	789	743	664	611	616	857	685
ENSG00000005249.10	PRKAR2B	protein_coding	0.252940313	4.383185082	0.147470134	0.393743204	0.017764518	0	390	372	476	201	254	293	276	261	260	218	300	364
ENSG00000173588.12	CEP83	protein_coding	-0.279394991	3.8669319	0.147487453	0.393743204	0.018972444	0	405	406	430	138	176	195	121	140	114	140	159	207
ENSG00000100364.16	KIAA0930	protein_coding	0.183821754	5.61105245	0.147584585	0.393930268	0.009909391	0	589	1050	899	576	719	713	759	672	630	591	863	544
ENSG00000064115.8	TM7SF3	protein_coding	0.134823441	6.775294421	0.147635706	0.394000623	0.005409961	0	2141	3099	2897	1041	1378	1458	1379	1322	1121	1116	1691	1278
ENSG00000143344.13	RGL1	protein_coding	0.168650536	5.022056482	0.147703788	0.394116211	0.00792262	0	34	34	39	482	663	612	634	568	573	478	665	539
ENSG00000143376.10	SNX27	protein_coding	0.152040557	6.122712719	0.14779664	0.394200051	0.006500769	0	1579	1995	2007	628	790	851	837	696	734	675	1022	899
ENSG00000136699.17	SMPD4	protein_coding	-0.187012162	5.661514912	0.147843184	0.394200051	0.010619502	0	799	1393	1284	693	827	937	747	617	585	374	598	341
ENSG00000173542.6	MOB1B	protein_coding	-0.208947458	5.873596417	0.147859085	0.394200051	0.013762675	0	776	749	925	776	1043	1150	900	710	697	572	921	967
ENSG00000023734.8	STRAP	protein_coding	0.1378257	7.60897807	0.147849323	0.394200051	0.006129708	0	2156	2698	2797	2202	2781	3207	3102	2600	2403	2507	3852	3377
ENSG00000122068.10	FYTTD1	protein_coding	0.168970164	7.104478125	0.147975805	0.394445139	0.0089736	0	3910	4420	4429	1039	1365	1456	1483	1239	1182	1289	1796	1888
ENSG00000142675.15	CNKSR1	protein_coding	-0.572310143	1.297754043	0.148061389	0.394573876	0.039372258	0	69	121	98	14	28	14	17	10	7	16	29	6
ENSG00000170185.7	USP38	protein_coding	0.14962433	6.910280212	0.148073698	0.394573876	0.007004134	0	1518	1957	1806	1285	1579	1870	1850	1453	1426	1586	2337	2192
ENSG00000126775.8	ATG14	protein_coding	-0.177002408	4.921450486	0.14815071	0.394712984	0.008253026	0	596	783	660	371	560	538	438	354	371	203	313	267
ENSG00000180815.12	MAP3K15	protein_coding	-0.450579934	0.787483413	0.148238744	0.394881409	0.025321049	0	3	2	0	19	39	57	26	28	20	25	27	31
ENSG00000100150.14	DEPDC5	protein_coding	-0.256909571	3.253299742	0.14829205	0.394957284	0.011647746	0	203	287	316	80	139	149	110	72	92	72	120	89
ENSG00000163466.13	ARPC2	protein_coding	0.12453747	8.058728503	0.148364901	0.395085177	0.005071237	0	3207	4306	4304	3205	4222	4472	4343	3799	3520	3133	4283	3595
ENSG00000134291.9	TMEM106C	protein_coding	0.139288928	7.655580257	0.148474492	0.39531085	0.006272636	0	3195	4746	4216	2186	2715	3155	3082	2710	2207	2215	3201	2374
ENSG00000223865.8	HLA-DPB1	protein_coding	0.326918456	2.818299067	0.148542703	0.395370811	0.029385054	0	0	0	0	118	191	129	163	187	144	57	124	54
ENSG00000198060.7	5-Mar	protein_coding	0.157915439	5.788569387	0.148571559	0.395370811	0.007251045	0	860	1020	999	606	836	898	877	783	681	568	819	764
ENSG00000166046.8	TCP11L2	protein_coding	0.261468331	4.080384361	0.148685791	0.395542487	0.019616567	0	240	296	209	222	366	246	334	300	268	110	202	143
ENSG00000198886.2	MT-ND4	protein_coding	0.262695046	4.873018254	0.148664795	0.395542487	0.019672096	0	1056	837	890	222	258	287	286	294	249	266	406	306
ENSG00000142541.14	RPL13A	protein_coding	0.140871926	8.731607829	0.14879319	0.395711423	0.006656286	0	8065	11800	10098	4181	6157	5843	5940	5554	4523	4344	5959	4547
ENSG00000115966.14	ATF2	protein_coding	0.165105445	6.669685903	0.148887606	0.395830221	0.008756278	0	1274	1402	1374	1082	1713	1703	1697	1415	1384	1202	1698	1629
ENSG00000013375.13	PGM3	protein_coding	-0.159177717	6.744849926	0.148893462	0.395830221	0.007986788	0	1831	2247	1977	1233	1857	1993	1462	1326	1260	989	1486	1398
ENSG00000163935.11	SFMBT1	protein_coding	-0.172078122	5.203095005	0.148963166	0.395900238	0.008133237	0	428	545	542	466	507	656	496	392	415	515	755	651
ENSG00000170545.14	SMAGP	protein_coding	0.191975407	4.622296374	0.148969563	0.395900238	0.010103747	0	205	328	309	318	394	473	424	405	382	292	439	264
ENSG00000109576.11	AADAT	protein_coding	0.287082361	2.47667319	0.149059109	0.396072057	0.013018538	0	76	102	102	56	80	80	96	69	72	57	73	95
ENSG00000155363.16	MOV10	protein_coding	-0.194053507	5.079680827	0.14917918	0.396324917	0.010570002	0	633	1055	947	400	506	582	429	381	357	257	421	232
ENSG00000135336.12	ORC3	protein_coding	0.155628146	5.95456942	0.14925491	0.396327582	0.007185663	0	975	1209	1090	649	904	982	913	805	804	696	961	903
ENSG00000147804.7	SLC39A4	protein_coding	0.389184849	2.472914709	0.149241735	0.396327582	0.034561019	0	80	207	231	36	59	65	70	72	45	36	64	38
ENSG00000011201.8	KAL1	protein_coding	-0.230126927	3.435783432	0.149209926	0.396327582	0.012264652	0	171	196	238	176	172	215	156	133	145	79	111	104
ENSG00000122378.11	FAM213A	protein_coding	-0.150888759	6.706522843	0.149371658	0.396571409	0.006930827	0	2469	3103	2855	976	1561	1457	1172	1028	1008	968	1354	1200
ENSG00000125170.8	DOK4	protein_coding	-0.298167437	2.711525555	0.149423401	0.396642597	0.01679847	0	92	177	154	73	121	108	74	78	67	76	80	53
ENSG00000204262.9	COL5A2	protein_coding	-0.533415479	1.259890135	0.149496256	0.396703623	0.018388152	0	66	85	67	14	12	29	16	13	5	26	39	37
ENSG00000167815.9	PRDX2	protein_coding	0.215749563	7.38388971	0.14947764	0.396703623	0.01561034	0	2525	4914	4286	1739	2567	2288	2755	2279	1887	1576	2373	1264
ENSG00000186575.15	NF2	protein_coding	-0.235487849	5.054029634	0.149591206	0.39688939	0.012102437	0	1188	2034	2055	145	180	224	167	132	120	144	216	126
ENSG00000116133.9	DHCR24	protein_coding	-0.16191631	8.464311105	0.149742051	0.397157154	0.008863568	0	4959	8449	8507	4020	5871	6001	4840	3972	3902	3862	5649	3642
ENSG00000095564.11	BTAF1	protein_coding	-0.156226168	6.925798162	0.149833294	0.397332922	0.007801174	0	1885	2235	2129	1425	1836	2161	1634	1343	1380	1439	1952	1933
ENSG00000198586.11	TLK1	protein_coding	-0.225199107	5.486262621	0.149873557	0.397373465	0.015493704	0	1127	1161	1233	467	672	702	519	440	448	296	534	568
ENSG00000085871.6	MGST2	protein_coding	0.177582076	4.770824521	0.149900717	0.397379258	0.00834802	0	183	307	257	326	490	441	501	417	362	382	543	433
ENSG00000211455.5	STK38L	protein_coding	0.191148977	6.20525518	0.149929608	0.397389637	0.011671974	0	1003	1048	948	763	1118	1181	1218	952	958	943	1267	1308
ENSG00000175556.14	LONRF3	protein_coding	-0.192842536	4.162366297	0.150024346	0.397574512	0.009697739	0	6	7	9	288	360	446	350	267	244	253	384	345
ENSG00000107669.15	ATE1	protein_coding	0.15641637	6.629911774	0.150103882	0.397719044	0.007726262	0	1060	1247	1263	1088	1396	1604	1516	1298	1271	1349	1931	1927
ENSG00000101608.10	MYL12A	protein_coding	0.141698241	8.724713577	0.150282739	0.39812665	0.006814218	0	7245	11010	9559	4335	7040	6433	6715	5737	5119	3764	5086	4316
